anime_id,title,title_english,title_japanese,title_synonyms,image_url,status,source,episodes,status,airing,release_date,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,licensor,studio,genre,duration_min,release_year,runtime
18745,Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni,,ちはやふる２　わがみよにふるながめせしまに,"Chihayafuru 2 OVA, Chihayafull 2 OVA",https://myanimelist.net/images/anime/13/54451.jpg,OVA,Manga,1,Finished Airing,False,"Sep 13, 2013","{'from': '2013-09-13', 'to': '2013-09-13'}",22 min.,PG-13 - Teens 13 or older,0.7447478991596639,11597,3227.0,0.17031865625216008,23181,21,,,vap,unknown,madhouse,comedy|josei|school|slice of life,22.0,2013.0,22.0
20543,Bayonetta: Bloody Fate,Bayonetta: Bloody Fate,ベヨネッタ ブラッディフェイト,BAYONETTA BLOODYFATE,https://myanimelist.net/images/anime/2/55441.jpg,Movie,Game,1,Finished Airing,False,"Nov 23, 2013","{'from': '2013-11-23', 'to': '2013-11-23'}",1 hr. 29 min.,R - 17+ (violence & profanity),0.7069327731092437,13758,4613.0,0.15144812331513097,28143,52,,,toei animation|avex entertainment|pony canyon|sega|showgate|q-tec,funimation,gonzo,action|demons|fantasy|super power,89.0,2013.0,89.0
8234,Muumin,,ムーミン,"Mumin, Moomin",https://myanimelist.net/images/anime/8/21297.jpg,TV,Book,65,Finished Airing,False,"Oct 5, 1969","{'from': '1969-10-05', 'to': '1970-12-27'}",25 min. per ep.,G - All Ages,0.7478991596638656,1064,3131.0,0.4225478675606552,2818,13,Fall 1969,Sundays at 19:30 (JST),tokyo movie shinsha,unknown,mushi production,adventure|comedy|fantasy|slice of life,25.0,1969.0,1625.0
21235,Log Horizon Recap,,今なら間に合う！ログ・ホライズン,"Log Horizon Episode 6.5, Log Horizon Special",https://myanimelist.net/images/anime/9/60883.jpg,Special,Light novel,1,Finished Airing,False,"Nov 11, 2013","{'from': '2013-11-11', 'to': '2013-11-11'}",58 min.,PG-13 - Teens 13 or older,0.7205882352941176,5055,4075.0,0.2260316582567222,13287,10,,,unknown,unknown,satelight,action|adventure|fantasy|magic|shounen,58.0,2013.0,58.0
10611,R-15,,あーるじゅうご,R-15,https://myanimelist.net/images/anime/9/33029.jpg,TV,Light novel,12,Finished Airing,False,"Jul 10, 2011","{'from': '2011-07-10', 'to': '2011-09-25'}",24 min. per ep.,R+ - Mild Nudity,0.6964285714285714,28886,5081.0,0.08522845095735121,65825,76,Summer 2011,Unknown,kadokawa shoten|kadokawa pictures japan|klockworx|amg music|studio kelmadick|glovision,unknown,aic|remic,comedy|ecchi|harem|romance|school,24.0,2011.0,288.0
22695,Dragon Ball Z: Summer Vacation Special,,極限バトル!!三大超サイヤ人　スペシャル,"Kyokugen Batoru!! San Dai Sūpā Saiya-jin　Supesharu, Kyokugen Batoru! ! San Dai Chō Saiyahito Supesharu, Extreme Battle!! The Three Great Super Saiyans – Special, Dragon Ball Z: Movie Overview Special",https://myanimelist.net/images/anime/7/60343.jpg,Special,Manga,1,Finished Airing,False,"Jul, 1992","{'from': None, 'to': None}",43 min.,PG-13 - Teens 13 or older,0.7247899159663866,2497,3907.0,0.3046934402433123,6411,3,,,unknown,unknown,toei animation,action|adventure|comedy|super power|martial arts|fantasy|shounen,43.0,1992.0,43.0
3137,Tsurikichi Sanpei,,釣りキチ三平,"Tsurikichi Sampei, Sanpei the Fisherman, Fishing Otaku Sanpei",https://myanimelist.net/images/anime/12/26896.jpg,TV,Manga,109,Finished Airing,False,"Apr 7, 1980","{'from': '1980-04-07', 'to': '1982-06-28'}",24 min. per ep.,G - All Ages,0.7510504201680672,1002,3018.0,0.4563489320522568,2261,7,Spring 1980,Mondays at 19:00 (JST),studio jack,unknown,nippon animation,adventure|sports,24.0,1980.0,2616.0
3162,Makiba no Shoujo Katri,"Katri, Girl of the Meadows",牧場の少女カトリ,,https://myanimelist.net/images/anime/9/66877.jpg,TV,Novel,49,Finished Airing,False,"Jan 8, 1984","{'from': '1984-01-08', 'to': '1984-12-23'}",25 min. per ep.,G - All Ages,0.726890756302521,415,3849.0,0.5142047418262252,1515,5,Winter 1984,Unknown,unknown,unknown,nippon animation,adventure|drama|historical|slice of life,25.0,1984.0,1225.0
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,We Without Wings – Under the Innocent Sky,俺たちに翼はない -under the innocent sky.,"Oretsuba, We Don&#039;t Have Wings, Ore-tachi ni Tsubasa wa Nai",https://myanimelist.net/images/anime/9/75449.jpg,TV,Visual novel,12,Finished Airing,False,"Apr 4, 2011","{'from': '2011-04-04', 'to': '2011-06-20'}",24 min. per ep.,R+ - Mild Nudity,0.7163865546218487,23987,4247.0,0.08944494366489252,62593,144,Spring 2011,Unknown,lantis|delfi sound|marvelous aql|studio jack,funimation,nomad,comedy|drama|ecchi|harem|romance,24.0,2011.0,288.0
502,Dragon Ball Movie 1: Shen Long no Densetsu,Dragon Ball Movie 1: Curse of the Blood Rubies,ドラゴンボール 神龍の伝説,,https://myanimelist.net/images/anime/1854/90339.jpg,Movie,Manga,1,Finished Airing,False,"Dec 20, 1986","{'from': '1986-12-20', 'to': '1986-12-20'}",50 min.,PG-13 - Teens 13 or older,0.736344537815126,21397,3527.0,0.12766986935784888,37474,29,,,unknown,funimation,toei animation,action|adventure|comedy|fantasy|shounen|super power,50.0,1986.0,50.0
688,Uta Kata,Utakata,うた∽かた,"Uta-Kata, Uta~Kata,One~Song, Poem~Piece, Poem Fragment",https://myanimelist.net/images/anime/3/25392.jpg,TV,Original,12,Finished Airing,False,"Oct 3, 2004","{'from': '2004-10-03', 'to': '2004-12-19'}",23 min. per ep.,PG-13 - Teens 13 or older,0.7163865546218487,7016,4256.0,0.19057164581461256,18615,69,Fall 2004,Sundays at 00:30 (JST),bandai visual|gimik,sentai filmworks,hal film maker,drama|magic,23.0,2004.0,276.0
1635,Ai Shimai 2: Futari no Kajitsu,Immoral Sisters 2,愛姉妹2 ～二人の果実～,,https://myanimelist.net/images/anime/1/1635.jpg,OVA,Visual novel,2,Finished Airing,False,"Feb 28, 2003","{'from': '2003-02-28', 'to': '2003-05-23'}",30 min. per ep.,Rx - Hentai,0.6922268907563025,2847,,0.3096011612635653,6153,28,,,pink pineapple|toshiba entertainment,media blasters,actas,hentai,30.0,2003.0,60.0
7160,Yoroshiku Mechadock,What&#039;s Up Mechadoc,よろしくメカドック,Yoroshiku Mecha Doc,https://myanimelist.net/images/anime/7/16963.jpg,TV,Manga,30,Finished Airing,False,"Sep 1, 1984","{'from': '1984-09-01', 'to': '1985-03-30'}",23 min. per ep.,PG-13 - Teens 13 or older,0.6943277310924371,91,5184.0,0.634478468238059,608,1,Fall 1984,Saturdays at 18:30 (JST),unknown,unknown,tatsunoko production,action|cars|comedy|police|sports,23.0,1984.0,690.0
37179,Mao Yu Tao Hua Yuan,Cats and Peachtopia,猫与桃花源,"Mao Yu Taohua Yuan, Mao Yu Taohuayuan",https://myanimelist.net/images/anime/1529/90235.jpg,Movie,Original,1,Finished Airing,False,"Apr 5, 2018","{'from': '2018-04-05', 'to': '2018-04-05'}",1 hr. 45 min.,G - All Ages,0.805672268907563,6,11180.0,0.6702149720052534,456,0,,,unknown,unknown,light chaser animation studios,adventure|comedy|fantasy,105.0,2018.0,105.0
1235,I&#039;&#039;s Pure Bonus,I&#039;&#039;s Pure Bonus,アイズピュア Bonus,I&#039;&#039;s OVA Bonus,https://myanimelist.net/images/anime/1/1235.jpg,Special,Manga,5,Finished Airing,False,"Dec 18, 2005","{'from': '2005-12-18', 'to': '2006-07-22'}",1 min. per ep.,R+ - Mild Nudity,0.6901260504201681,2809,5330.0,0.3336559065459321,5138,2,,,unknown,viz media,studio pierrot,ecchi|comedy|romance,1.0,2005.0,5.0
8408,Durarara!! Specials,Durarara!! Specials,デュラララ!!,"Durarara!! Episode 12.5, Durarara!! Episode 25, Dhurarara!!, Dyurarara!!, Dulalala!!, Dullalala!!, DRRR!! OVA",https://myanimelist.net/images/anime/4/28684.jpg,Special,Light novel,2,Finished Airing,False,"Aug 25, 2010","{'from': '2010-08-25', 'to': '2011-02-23'}",23 min. per ep.,R - 17+ (violence & profanity),0.8403361344537815,70197,553.0,0.04907721020252989,120575,184,,,aniplex,aniplex of america,brain&#039;s base,action|comedy|supernatural,23.0,2010.0,46.0
2158,Terra e... (TV),,地球へ…,"Terra e... (2007), Terra he..., Chikyuu he, Towards the Terra...",https://myanimelist.net/images/anime/12/30979.jpg,TV,Manga,24,Finished Airing,False,"Apr 7, 2007","{'from': '2007-04-07', 'to': '2007-09-22'}",24 min. per ep.,PG-13 - Teens 13 or older,0.842436974789916,13895,538.0,0.11681758484827538,43368,832,Spring 2007,Saturdays at 18:00 (JST),aniplex|mainichi broadcasting system|sky perfect well think,bandai entertainment,tokyo kids|minami machi bugyousho,action|drama|military|sci-fi|space,24.0,2007.0,576.0
19429,Akuma no Riddle,Riddle Story of Devil,悪魔のリドル,Akuma no Riddle,https://myanimelist.net/images/anime/6/60479.jpg,TV,Manga,12,Finished Airing,False,"Apr 4, 2014","{'from': '2014-04-04', 'to': '2014-06-20'}",23 min. per ep.,R - 17+ (violence & profanity),0.7121848739495799,80718,4383.0,0.033109836178889886,167369,853,Spring 2014,Unknown,mainichi broadcasting system|pony canyon|dax production,funimation,diomedea,action|school|shoujo ai,23.0,2014.0,276.0
3670,Kikou Souseiki Mospeada,Genesis Climber Mospeada,機甲創世記モスピーダ,"Armored Genesis Mospeada, Robotech: The New Generation",https://myanimelist.net/images/anime/13/61913.jpg,TV,Original,25,Finished Airing,False,"Oct 2, 1983","{'from': '1983-10-02', 'to': '1984-03-25'}",23 min. per ep.,PG-13 - Teens 13 or older,0.7573529411764706,2255,2779.0,0.32812608004423854,5384,35,Fall 1983,Unknown,artmic,unknown,tatsunoko production|studio world,action|mecha|military,23.0,1983.0,575.0
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,Shadow Star Narutaru,なるたる ～骸なる星・珠たる子～,,https://myanimelist.net/images/anime/10/12023.jpg,TV,Manga,13,Finished Airing,False,"Jul 7, 2003","{'from': '2003-07-07', 'to': '2003-09-29'}",24 min. per ep.,R - 17+ (violence & profanity),0.6502100840336135,6872,6799.0,0.1734291836593627,22348,55,Summer 2003,Unknown,kids station,central park media,planet,drama|seinen|thriller,24.0,2003.0,312.0
36197,Infini-T Force Movie: Gatchaman - Saraba Tomo yo,,劇場版 Infini-T Force/ガッチャマン さらば友よ,Gekijouban Infini-T Force,https://myanimelist.net/images/anime/3/89672.jpg,Movie,Manga,1,Finished Airing,False,"Feb 24, 2018","{'from': '2018-02-24', 'to': '2018-02-24'}",Unknown,,0.6176470588235294,17,10575.0,0.5600331789590102,1103,0,,,unknown,viz media,digital frontier,action|sci-fi|seinen|super power,0.0,2018.0,0.0
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,,ドラゴンボール　超サイヤ人絶滅計画,Dragon Ball Z: Plan to Eradicate Super Saiyans OVA Remake,https://myanimelist.net/images/anime/8/56931.jpg,OVA,Manga,1,Finished Airing,False,"Nov 11, 2010","{'from': '2010-11-11', 'to': '2010-11-11'}",30 min.,PG-13 - Teens 13 or older,0.7310924369747899,11893,3700.0,0.17999585263012371,21057,14,,,unknown,unknown,toei animation,sci-fi|adventure|super power|martial arts|fantasy|shounen,30.0,2010.0,30.0
35250,Urahara,Urahara,URAHARA,,https://myanimelist.net/images/anime/12/88432.jpg,TV,Web manga,12,Finished Airing,False,"Oct 4, 2017","{'from': '2017-10-04', 'to': '2017-12-20'}",23 min. per ep.,PG-13 - Teens 13 or older,0.6186974789915967,3683,7600.0,0.17370567498444736,22248,34,Fall 2017,Wednesdays at 20:00 (JST),vap|bilibili|crunchyroll sc anime fund,funimation,shirogumi|emt²,comedy|fantasy|psychological|sci-fi,23.0,2017.0,276.0
7582,Reijoku no Yakata,House of 5 Lusts,麗辱の館,,https://myanimelist.net/images/anime/12/41641.jpg,OVA,Visual novel,2,Finished Airing,False,"Jan 15, 2010","{'from': '2010-01-15', 'to': '2010-04-09'}",30 min. per ep.,Rx - Hentai,0.6502100840336135,657,,0.4600815649408999,2191,3,,,digital works,unknown,y.o.u.c,hentai,30.0,2010.0,60.0
29301,Kurage no Shokudou,,クラゲの食堂,"Jellyfish Restaurant, Jellyfish Diner",https://myanimelist.net/images/anime/10/78546.jpg,OVA,Light novel,1,Finished Airing,False,"Mar 9, 2016","{'from': '2016-03-09', 'to': '2016-03-09'}",29 min.,PG-13 - Teens 13 or older,0.6596638655462185,3475,6476.0,0.251745351489597,10228,9,,,starchild records|grooove,unknown,zexcs,slice of life|drama,29.0,2016.0,29.0
12461,Hiiro no Kakera,Hiiro no Kakera: The Tamayori Princess Saga,緋色の欠片,"Scarlet Fragment, Hiiro no Kakera: Tamayori Hime Kitan",https://myanimelist.net/images/anime/3/36925.jpg,TV,Visual novel,13,Finished Airing,False,"Apr 1, 2012","{'from': '2012-04-01', 'to': '2012-06-24'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7216386554621849,28868,4038.0,0.08115020391235225,69953,351,Spring 2012,Unknown,bandai visual|lantis|ytv|dax production|enterbrain,sentai filmworks,studio deen,fantasy|romance|shoujo|supernatural,24.0,2012.0,312.0
795,Oniisama e...,"Brother, Dear Brother",おにいさまへ…,"Dear Brother, Onii-sama e, To My Brother...",https://myanimelist.net/images/anime/12/18531.jpg,TV,Manga,39,Finished Airing,False,"Jul 14, 1991","{'from': '1991-07-14', 'to': '1992-05-31'}",25 min. per ep.,PG-13 - Teens 13 or older,0.8245798319327731,4140,800.0,0.20280638694960945,16539,354,Summer 1991,Sundays at Unknown,nhk,unknown,tezuka productions,psychological|drama|school|shoujo|shoujo ai,25.0,1991.0,975.0
5570,Binetsu Hime: Zange no Shou,,微熱姫 懺悔の章,,https://myanimelist.net/images/anime/13/11520.jpg,OVA,Manga,1,Finished Airing,False,"Mar 18, 2001","{'from': '2001-03-18', 'to': '2001-03-18'}",29 min.,Rx - Hentai,0.5273109243697479,150,,0.6377963641390751,587,1,,,unknown,unknown,office ao,hentai,29.0,2001.0,29.0
27939,Afro Samurai Pilot,,アフロサムライ,,https://myanimelist.net/images/anime/3/67723.jpg,Special,Original,1,Finished Airing,False,"Jan 1, 2003","{'from': '2003-01-01', 'to': '2003-01-01'}",3 min.,R+ - Mild Nudity,0.7153361344537815,2207,4260.0,0.3402225755166931,4850,6,,,unknown,unknown,madhouse,action|martial arts|samurai|seinen,3.0,2003.0,3.0
34085,Sakura Nagashi,,桜流し,,https://myanimelist.net/images/anime/9/82037.jpg,Music,Original,1,Finished Airing,False,"Sep 18, 2016","{'from': '2016-09-18', 'to': '2016-09-18'}",4 min.,PG-13 - Teens 13 or older,0.7521008403361344,2045,2978.0,0.37347065735812535,3837,13,,,emi,unknown,khara,action|sci-fi|music|drama|mecha,4.0,2016.0,4.0
34639,Ero Semi: Ecchi ni Yaruki ni ABC - The Animation,,えろゼミ ～エッチにヤルきにABC～ THE ANIMATION,Ero Zemi: Ecchi ni Yaruki ni ABC,https://myanimelist.net/images/anime/2/83562.jpg,OVA,Visual novel,1,Finished Airing,False,"Mar 31, 2017","{'from': '2017-03-31', 'to': '2017-03-31'}",26 min.,Rx - Hentai,0.7058823529411764,723,,0.4312573443008225,2671,9,,,pink pineapple,unknown,seven,hentai,26.0,2017.0,26.0
55,Arc the Lad,,アークザラッド,Arc,https://myanimelist.net/images/anime/3/49041.jpg,TV,Game,26,Finished Airing,False,"Apr 5, 1999","{'from': '1999-04-05', 'to': '1999-09-11'}",22 min. per ep.,R - 17+ (violence & profanity),0.6932773109243697,4322,5188.0,0.23612359162231283,11918,16,Spring 1999,Mondays at 19:00 (JST),sony pictures entertainment|aniplex,adv films,bee train,action|adventure|fantasy|horror|sci-fi,22.0,1999.0,572.0
34944,Bungou Stray Dogs: Dead Apple,,文豪ストレイドッグス DEAD APPLE,,https://myanimelist.net/images/anime/10/88828.jpg,Movie,Manga,1,Finished Airing,False,"Mar 3, 2018","{'from': '2018-03-03', 'to': '2018-03-03'}",Unknown,,0.8308823529411765,549,672.0,0.16748462017004215,23983,81,,,unknown,unknown,bones,action|comedy|mystery|supernatural,0.0,2018.0,0.0
22955,Francesca,Hungry Zombie Francesca,フランチェスカ,Francesca: Girls Be Ambitious,https://myanimelist.net/images/anime/12/63633.jpg,TV,Original,24,Finished Airing,False,"Jul 7, 2014","{'from': '2014-07-07', 'to': '2014-12-15'}",11 min. per ep.,PG-13 - Teens 13 or older,0.5850840336134454,1001,8241.0,0.28858782055713,7396,7,Summer 2014,Unknown,pony canyon|bandai namco games|daiichikosho|heart-bit|hokkaido azmacy|hokkaido cultural broadcasting|teichiku entertainment|amuse,unknown,telecom animation film,fantasy|comedy,11.0,2014.0,264.0
33125,Shiiku x Kanojo: Tenshi no Kousoku-hen,,飼育×彼女 天使の拘束編,,https://myanimelist.net/images/anime/6/80609.jpg,OVA,Visual novel,4,Finished Airing,False,"Aug 26, 2016","{'from': '2016-08-26', 'to': '2017-01-27'}",16 min. per ep.,Rx - Hentai,0.6008403361344538,1455,,0.3850832930116817,3575,19,,,unknown,unknown,suzuki mirano,hentai,16.0,2016.0,64.0
23679,Strange+ Special,,ストレンジ・プラス,"Strange Plus Episode 13, Strange+ Episode 13",https://myanimelist.net/images/anime/2/62059.jpg,Special,Manga,1,Finished Airing,False,"Apr 18, 2014","{'from': '2014-04-18', 'to': '2014-04-18'}",5 min.,PG-13 - Teens 13 or older,0.6186974789915967,398,7605.0,0.5118545655630055,1533,0,,,dream creation,unknown,seven,slice of life|comedy|josei,5.0,2014.0,5.0
26449,Akame ga Kill! Recap,,『アカメが斬る！』第一話～第八話ダイジェスト映像,"Akame ga Kill! Digest Recap, Akame ga Kill! Episode 8.5",https://myanimelist.net/images/anime/7/66369.jpg,Special,Manga,1,Finished Airing,False,"Aug 31, 2014","{'from': '2014-08-31', 'to': '2014-08-31'}",42 min.,R - 17+ (violence & profanity),0.7237394957983193,7374,3938.0,0.19409691020944217,17974,32,,,toho animation,unknown,white fox,action|adventure|fantasy,42.0,2014.0,42.0
25991,Bishoujo Mobage: Mobami-chan,,美少女Mobage モバミちゃん,,https://myanimelist.net/images/anime/8/70285.jpg,ONA,Game,1,Finished Airing,False,"Aug 14, 2014","{'from': '2014-08-14', 'to': '2014-08-14'}",1 min.,PG-13 - Teens 13 or older,0.5682773109243697,599,8524.0,0.534181240063593,1308,2,,,unknown,unknown,trigger,fantasy,1.0,2014.0,1.0
5053,Ai City,Love City,アイ・シティ,,https://myanimelist.net/images/anime/10/9864.jpg,Movie,Original,1,Finished Airing,False,"Jul 26, 1986","{'from': '1986-07-26', 'to': '1986-07-26'}",1 hr. 28 min.,PG-13 - Teens 13 or older,0.6113445378151261,1012,7745.0,0.4108661090758277,3010,8,,,ashi production,unknown,toei animation,action|super power|sci-fi,88.0,1986.0,88.0
23945,Majimoji Rurumo,Magimoji Rurumo,まじもじるるも,,https://myanimelist.net/images/anime/8/64443.jpg,TV,Manga,12,Finished Airing,False,"Jul 9, 2014","{'from': '2014-07-09', 'to': '2014-09-24'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7258403361344538,21126,3883.0,0.10935231907098915,47521,48,Summer 2014,Unknown,pony canyon|kodansha|at-x|dax production|bushiroad,unknown,j.c.staff,comedy|magic|ecchi|fantasy|school|shounen,24.0,2014.0,288.0
1236,SF Saiyuuki Starzinger,Spaceketeers,ＳＦ西遊記 スタージンガー,"SF Saiyuki Starzinger, Science Fiction Saiyuki Starzinger, Science Fiction Journey to the West Starzinger",https://myanimelist.net/images/anime/8/45698.jpg,TV,Original,73,Finished Airing,False,"Apr 2, 1978","{'from': '1978-04-02', 'to': '1979-08-26'}",25 min. per ep.,G - All Ages,0.7573529411764706,453,2792.0,0.5143429874887675,1501,15,Spring 1978,Sundays at 19:00 (JST),unknown,unknown,toei animation,adventure|mecha|sci-fi|shounen|space,25.0,1978.0,1825.0
13599,Robotics;Notes,Robotics;Notes,ロボティクス・ノーツ,,https://myanimelist.net/images/anime/10/42013.jpg,TV,Visual novel,22,Finished Airing,False,"Oct 12, 2012","{'from': '2012-10-12', 'to': '2013-03-22'}",23 min. per ep.,PG-13 - Teens 13 or older,0.7773109243697479,55782,2040.0,0.04451510333863275,130220,528,Fall 2012,Fridays at 01:15 (JST),aniplex|fuji tv|nitroplus|sony music entertainment|fuji pacific music publishing|mages.,funimation,production i.g,sci-fi|mystery|drama|mecha|school,23.0,2012.0,506.0
36573,dwarf Movie Lab,,dwarf movie lab,Umi no Hi Kodomo Special,https://myanimelist.net/images/anime/13/88392.jpg,ONA,Other,13,Finished Airing,False,"May 2, 2014","{'from': '2014-05-02', 'to': '2014-05-02'}",39 sec. per ep.,G - All Ages,0.41071428571428575,23,10036.0,0.9266606760212898,80,0,,,unknown,unknown,dwarf,kids,0.65,2014.0,8.450000000000001
